time,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-03-08 13:27:04.925 UTC,2000,3184016,13552,36096,192,1,73,4,0.05479452,0,0,0,0,0,0,0,4,4,15,1,3,1,6,0,66,27,0,0,0,0,0,0,0,0,0,0,0,0,0,64434374418,11,0,64433883749,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515624893,3145728,0,0,0,38,0,0,0,6,0,0,0,3,0,0,0,0,38,2,30720,15,0,0,0,0,12959877,1603,0,0,0,0,0,0,0,0,13,240,1753696792,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:07.530 UTC,32280,30694024,14800,27516016,0,3062,220308,3962,0.017983913,15683,0,0,0,0,0,1295,5746,93,0,1767,1584,2154,1008,0,18,6,0,0,0,0,0,0,0,0,0,0,220290,65,0,64434374418,11,0,64433883749,0,0,0,0,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515624893,3145728,0,0,0,5806,0,148,0,20,0,0,0,3,2,0,0,0,5806,16,8988672,4389,14327702,17,0,585,4302017,2019,2096423,2,0,0,0,0,0,0,0,0,3717792760,1,0,0,0,0,0,0,145336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73201,0,0,0,0,0,0,0,0,0,0,15683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:07.751 UTC,2375,3182095,15504,33776,216,0,83,3,0.036144577,0,0,0,0,0,0,0,3,3,19,0,3,1,4,0,74,28,0,0,0,0,0,0,0,0,0,0,0,0,0,77309915145,12,0,73021541427,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515627713,3145728,0,0,0,38,0,0,0,8,0,0,0,3,0,0,0,0,38,2,104448,21,0,0,0,3,21778388,2685,0,0,0,0,0,0,0,0,13,240,3769175064,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:10.696 UTC,8097,33540657,17504,30386832,0,2954,229158,4132,0.018031226,12912,0,0,0,0,0,1281,6019,96,0,1673,1621,2362,1252,0,48,8,0,0,0,0,0,0,0,0,0,0,229096,63,0,85900040630,13,20000537,81611476556,1,3354,934,1018,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515627713,3145728,0,0,0,5883,1,258,1,23,1,0,0,3,3,0,0,0,5883,19,8370176,4087,18447390,21,0,723,5461626,2541,2790512,3,0,0,0,0,0,0,1,64,2288149392,1,0,0,0,0,0,0,151404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75893,0,0,0,0,0,0,0,0,0,8,12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:10.767 UTC,2625,3186281,17168,37848,80,1,82,4,0.048780486,0,0,0,0,0,0,0,4,3,17,1,4,2,4,0,76,30,0,0,0,0,0,0,0,0,0,0,0,0,0,85901910796,14,0,85901580678,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515630748,3145728,0,0,0,40,0,0,0,5,0,0,0,3,0,0,0,0,40,1,40960,16,0,0,0,0,4702208,595,0,0,0,0,0,0,0,0,14,304,2368578168,1,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:13.601 UTC,35617,30248529,18752,27067184,0,2637,226444,3684,0.016268924,10689,0,0,0,0,0,1393,5553,104,0,1244,1590,2016,1544,0,20,8,0,0,0,0,0,0,0,0,0,0,226424,71,0,85901910796,14,0,85901580678,0,0,0,0,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515630748,3145728,0,0,0,5014,0,211,0,23,0,0,0,3,2,0,0,0,5014,20,7890944,3854,16386038,18,0,608,3866596,1792,1048551,1,0,0,0,0,0,0,0,0,4620384656,1,0,0,0,0,0,0,149656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74931,0,1,0,0,0,0,0,0,0,11,10689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:13.744 UTC,2875,3188123,18624,39304,216,2,93,4,0.043010753,0,0,0,0,0,0,0,4,3,22,2,4,2,4,0,85,32,0,0,0,0,0,0,0,0,0,0,0,0,0,94493362193,15,0,94490280419,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515633708,3145728,0,0,0,43,0,0,0,7,0,0,0,3,0,0,0,0,43,1,67584,21,0,0,0,3,23321360,2872,0,0,0,0,0,0,0,0,14,304,4697656520,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:17.067 UTC,651427,34654867,20416,30857776,0,3737,206208,5038,0.024431642,14422,0,0,0,0,0,2021,6710,108,0,1716,1526,2617,1666,0,26,8,0,0,0,0,0,0,0,0,0,0,206184,77,0,94493362193,16,0,94490280419,1,3304,662,714,0,0,51,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515633708,3145728,0,0,0,6846,0,187,0,27,0,0,0,3,2,0,0,0,6846,23,10407936,5082,16965793,19,0,839,5657744,2629,2096306,2,0,0,0,0,0,0,0,0,6574193696,1,0,0,0,0,0,0,136306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68245,0,1,0,0,0,0,0,0,0,6,14422,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:17.348 UTC,3125,3189693,20080,40760,80,2,63,4,0.06451613,0,0,0,0,0,0,0,4,3,6,2,4,2,4,0,73,34,0,0,0,0,0,0,0,0,0,0,0,0,0,103084299488,17,0,103084136244,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515637226,3145728,0,0,0,45,0,0,0,6,0,0,0,3,0,0,0,0,45,1,22528,10,0,0,0,2,6197780,786,0,0,0,0,0,0,0,0,15,408,513462992,1,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:19.823 UTC,30813,31661021,21664,28484480,0,4370,188852,5629,0.029806409,16113,0,0,0,0,0,2521,7169,112,0,1849,1495,2843,1807,0,20,8,0,0,0,0,0,0,0,0,0,0,188833,81,0,103084299488,17,0,103084136244,0,0,0,0,0,0,50,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515637226,3145728,0,0,0,7574,0,184,0,28,0,0,0,3,2,0,0,0,7574,25,11431936,5583,13865968,15,0,840,6160681,2860,1048329,1,0,0,0,0,0,0,0,0,2130438968,1,0,0,0,0,0,0,124534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62791,0,1,0,0,0,0,0,0,0,4,16113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:19.986 UTC,3375,3213031,21872,63816,112,1,111,6,0.054054055,0,0,0,0,0,0,0,6,4,28,1,5,3,6,0,102,38,0,0,0,0,0,0,0,0,0,0,0,0,0,111673330778,18,0,111669587385,0,0,0,0,0,0,49,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515639944,3145728,0,0,0,50,0,0,0,8,0,0,0,3,0,0,0,0,50,2,63488,19,0,0,0,3,27365775,3369,0,0,0,0,0,0,0,0,15,408,2227028696,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:27:23.280 UTC,12612,39279692,22496,36121352,0,5053,204166,6574,0.03219929,12380,0,0,0,0,0,2021,8391,152,0,2984,2172,3886,1935,0,3813,15,0,0,0,0,0,0,0,0,0,0,200995,116,0,120264965069,19,20001084,120259523061,1,5022,1844,1975,0,0,50,NaN,46,0,46,3346,1,63040,0,1,0,751,2,749,3186,31371,37139,0,0,0,37139,18569,0,0,0,0,0,0,0,0,1520515639944,3145728,0,0,0,9695,1,270,1,157,1,0,0,3,3,0,0,0,9695,26,22166267,8618,21700318,24,0,917,9897611,3244,2095776,2,0,0,0,0,0,0,0,0,4311273944,1,0,0,0,0,0,0,168999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64915,0,0,0,0,0,0,0,0,0,26,12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:37.039 UTC,125,3157213,696,11360,0,0,0,0,0.0,0,0,0,0,0,0,0,3,3,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,1,369,369,1,0,2,4,0,0,46,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515956768,3145728,0,0,0,0,2,93,2,2,2,0,0,3,3,0,0,0,0,0,0,0,38,1,0,0,2048,1,956,2,0,0,0,0,0,0,0,0,50709408,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:41.434 UTC,26133,20018421,3048,16846560,0,0,251692,0,0.0,0,0,0,0,0,0,0,2168,40,0,0,1663,268,487,0,19,0,0,0,0,0,0,0,0,0,0,0,155130,0,0,945,1,369,369,0,0,0,0,0,0,58,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515956768,3145728,0,0,0,0,0,110,0,4,0,0,0,3,1,0,0,0,0,0,0,0,38,1,0,0,6144,3,17338269,17,0,0,0,0,0,0,5,49,267296072,0,0,0,0,0,0,0,164375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85181,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:41.657 UTC,250,3168026,3360,21944,136,0,36,3,0.083333336,0,0,0,0,0,0,0,3,3,3,0,2,1,4,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4303279640,2,0,4302616526,0,0,0,0,0,0,57,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515961569,3145728,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,0,20,1,12288,6,0,0,0,2,12525568,1543,0,0,0,0,0,0,0,0,5,49,302096920,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:44.917 UTC,28506,21375466,4608,18201232,0,202,236161,572,0.0024220764,1295,0,0,0,0,0,19,2589,50,0,183,1591,552,509,0,20,7,0,0,0,0,0,0,0,0,0,0,236141,12,0,4303279640,2,0,4302616526,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515961569,3145728,0,0,0,781,0,154,0,7,0,0,0,3,2,0,0,0,781,2,864256,422,14832541,17,0,103,1007350,467,2096108,2,0,0,0,0,0,0,2,44,301992112,0,0,0,0,0,0,0,155473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78682,0,1,0,0,0,0,0,0,0,8,1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:45.078 UTC,500,3168452,4480,22144,80,0,39,3,0.07692308,0,0,0,0,0,0,0,3,3,5,0,2,1,4,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12891560332,3,0,12890379806,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515965028,3145728,0,0,0,21,0,0,0,5,0,0,0,3,0,0,0,0,21,1,53248,14,0,0,0,3,14095730,1734,0,0,0,0,0,0,0,0,7,93,365481568,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:47.645 UTC,28804,23691300,6064,20516768,0,543,234086,1268,0.005416813,3113,0,0,0,0,0,205,3241,59,0,338,1605,811,673,0,20,8,0,0,0,0,0,0,0,0,0,0,234066,23,0,12891560332,3,0,12890379806,0,0,0,0,0,0,56,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515965028,3145728,0,0,0,1644,0,160,0,9,0,0,0,3,2,0,0,0,1644,4,1714176,837,15438298,18,0,251,2268125,1065,2096057,2,0,0,0,0,0,0,1,28,856634008,0,0,0,0,0,0,0,154247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77878,0,1,0,0,0,0,0,0,0,21,3113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:47.804 UTC,750,3174942,6272,28352,112,0,47,4,0.08510638,0,0,0,0,0,0,0,4,4,7,0,2,1,6,0,37,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21480731546,4,0,21479072123,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515967755,3145728,0,0,0,24,0,0,0,6,0,0,0,3,0,0,0,0,24,2,57344,16,0,0,0,3,16320080,2007,0,0,0,0,0,0,0,0,8,121,903827992,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:50.169 UTC,29542,21397702,7520,18222432,0,312,227816,694,0.0030463182,1087,0,0,0,0,0,155,2630,64,0,157,1500,496,728,0,19,7,0,0,0,0,0,0,0,0,0,0,227798,30,0,21480731546,4,0,21479072123,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515967755,3145728,0,0,0,896,0,166,0,10,0,0,0,3,2,0,0,0,896,6,978944,478,15151546,17,0,142,1224085,568,2095463,2,0,0,0,0,0,0,0,0,2750798704,0,0,0,0,0,0,0,150543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75350,0,0,0,0,0,0,0,0,0,32,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:50.284 UTC,1000,3175208,7728,28368,112,0,53,4,0.057692308,0,0,0,0,0,0,0,4,4,9,0,2,2,5,0,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,30069551890,5,0,30068324988,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515970256,3145728,0,0,0,26,0,0,0,7,0,0,0,3,0,0,0,0,27,2,59392,17,0,0,0,3,12603960,1555,0,0,0,0,0,0,0,0,8,121,2797992688,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:52.865 UTC,30720,26157536,8976,22981088,0,1075,238767,2011,0.008422437,5541,0,0,0,0,0,529,3999,76,0,546,1691,1199,918,0,19,7,0,0,0,0,0,0,0,0,0,0,238749,38,0,30069551890,5,0,30068324988,0,0,0,0,0,0,55,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515970256,3145728,0,0,0,2610,0,171,0,12,0,0,0,3,2,0,0,0,2609,8,3604480,1760,16266736,18,0,452,2895095,1312,2097123,2,0,0,0,0,0,0,1,64,1729922048,0,0,0,0,0,0,0,156985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79807,0,0,0,0,0,0,0,0,0,46,5541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:52.998 UTC,1250,3175586,9184,28472,136,0,58,3,0.05172414,0,0,0,0,0,0,0,3,3,11,0,3,1,4,0,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,38659706319,6,0,38657933393,0,0,0,0,0,0,54,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515972968,3145728,0,0,0,28,0,0,0,6,0,0,0,3,0,0,0,0,28,2,57344,16,0,0,0,3,16122654,1986,0,0,0,0,0,0,0,0,9,185,1767677288,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:55.491 UTC,6532,27391052,10640,24238792,0,1588,259746,2162,0.008323516,7328,0,0,0,0,0,750,4363,84,0,838,2093,1202,1102,0,47,7,0,0,0,0,0,0,0,0,0,0,259694,44,0,47249941814,7,20003799,47247871784,1,1800,601,669,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515972968,3145728,0,0,0,3058,1,252,1,14,1,0,0,3,3,0,0,0,3058,10,3368960,1645,19188431,21,0,370,3834046,1795,2158397,3,0,0,0,0,0,0,1,46,761086664,0,0,0,0,0,0,0,169476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88095,0,0,0,0,0,0,0,0,0,32,7328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:55.567 UTC,1500,3176020,10304,28576,216,0,60,3,0.05,0,0,0,0,0,0,0,3,3,11,0,3,1,4,0,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,47251426351,8,0,47250994103,0,0,0,0,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515975543,3145728,0,0,0,29,0,0,0,5,0,0,0,3,0,0,0,0,29,1,24576,12,0,0,0,0,9523200,1179,0,0,0,0,0,0,0,0,10,231,926255832,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:58.404 UTC,34812,29625732,11888,26445192,0,2276,244301,3029,0.01239864,13342,0,0,0,0,0,816,5085,87,0,1460,1840,1643,1021,0,20,8,0,0,0,0,0,0,0,0,0,0,244282,52,0,47251426351,8,0,47250994103,0,0,0,0,0,0,53,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515975543,3145728,0,0,0,4556,0,150,0,17,0,0,0,3,2,0,0,0,4556,12,6473728,3161,16356690,19,0,531,4190948,1941,2096708,2,0,0,0,0,0,0,0,0,3080489200,0,0,0,0,0,0,0,160257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82000,0,1,0,0,0,0,0,0,0,6,13342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:32:58.647 UTC,1750,3196814,12096,49224,112,1,71,4,0.056338027,0,0,0,0,0,0,0,4,4,15,1,3,1,6,0,62,25,0,0,0,0,0,0,0,0,0,0,0,0,0,55842942814,9,0,55840163690,0,0,0,0,0,0,-1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515978604,3145728,0,0,0,36,0,0,0,7,0,0,0,3,0,0,0,0,36,2,63488,19,0,0,0,3,25696517,3158,0,0,0,0,0,0,0,0,10,231,3140855920,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-03-08 13:33:02.001 UTC,5200,30034608,13552,26883680,0,2094,232510,3096,0.013315557,8514,0,0,0,0,0,875,5003,95,0,1219,1677,1798,1015,0,46,6,0,0,0,0,0,0,0,0,0,0,232455,56,0,64433063548,10,20001106,64430099388,1,2519,909,989,0,0,52,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520515978604,3145728,0,0,0,4383,1,243,1,18,1,0,0,3,3,0,0,0,4383,14,5572608,2721,18091448,21,0,519,4654433,2196,2094667,2,0,0,0,0,0,0,1,59,284803432,0,0,0,0,0,0,0,153329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77301,0,0,0,0,0,0,0,0,0,10,8514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
